name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
-18.704563,87,43.638259999999995,-79.41796,0,245,2,3,1415.0,0.05,1,364
-41.171124,62,43.656240000000004,-79.39296999999998,2,69,5,205,73.0,3.63,4,166
22.100159,6,43.66168,-79.38533000000002,3,141,7,0,,,1,0
-38.088642,100,43.6572,-79.36296999999998,2,250,1,46,92.0,0.84,8,0
-42.67064,135,43.68055,-79.42996,0,65,3,7,509.0,0.33,1,0
-3.3588011,122,43.646190000000004,-79.39867,0,200,2,278,83.0,4.92,1,178
-29.876146,32,43.65884000000001,-79.44555,2,65,7,19,155.0,0.34,2,180
29.82527,49,43.6595,-79.45768000000002,2,55,1,108,215.0,2.89,2,127
12.865437,135,43.68,-79.43318000000002,2,51,2,1,1621.0,0.02,1,0
28.141375,110,43.66422,-79.34926,2,65,3,6,675.0,0.11,1,177
4.261591,25,43.73644,-79.44242,2,56,7,41,738.0,0.73,7,0
27.232052000000003,131,43.68505,-79.53194,2,35,7,15,217.0,0.35,3,12
4.6957,71,43.6477,-79.42469,0,75,3,17,155.0,0.3,1,0
10.271731,71,43.64385,-79.42649,0,200,30,59,641.0,1.05,1,296
-16.286219,122,43.63948,-79.39097,0,250,4,0,,,1,0
54.999546,122,43.64226,-79.37980999999998,0,90,4,6,1496.0,0.11,1,0
13.120748,21,43.679829999999995,-79.40016999999997,0,96,1,0,,,1,0
44.777855,62,43.65299,-79.403,0,278,7,162,33.0,2.99,1,330
-40.9825,100,43.66261,-79.3564,2,37,4,31,202.0,0.57,3,351
-5.3183346,2,43.595890000000004,-79.54711999999998,0,79,3,0,,,1,0
-3.6139648,122,43.64481,-79.39978,0,129,2,183,36.0,3.24,1,364
8.650167,109,43.64089,-79.42395,0,63,14,1,1571.0,0.02,1,0
-42.6848,3,43.67361,-79.40803000000002,2,49,1,0,,,1,0
2.6269634,122,43.64216,-79.38138000000002,0,200,30,11,94.0,0.25,38,54
-48.637157,8,43.79203,-79.37234000000002,2,35,30,5,657.0,0.09,23,362
-60.587097,122,43.64391,-79.38919,0,188,3,13,698.0,0.24,14,0
9.091114,35,43.68475,-79.28938000000002,0,150,14,16,371.0,0.28,1,363
0.55476046,49,43.657579999999996,-79.47748,0,110,1,100,81.0,1.85,3,143
9.331887,87,43.64257,-79.41542,0,100,5,1,1695.0,0.02,1,0
-29.800364,87,43.639959999999995,-79.41452,0,119,2,42,187.0,0.75,1,0
-4.26193,90,43.70834,-79.3017,0,51,1,0,,,1,0
7.63898,57,43.73492,-79.27145,0,190,5,30,157.0,0.63,2,325
6.502396,26,43.71062,-79.24797,0,84,12,16,279.0,0.29,1,364
44.265602,77,43.6116,-79.49505,0,98,7,18,98.0,0.32,2,365
7.672721000000001,116,43.67654,-79.29859,2,75,3,1,404.0,0.08,3,311
16.287882,84,43.60079,-79.49920999999998,0,49,20,98,66.0,1.75,4,166
-42.907307,122,43.646770000000004,-79.39336,0,249,3,3,1039.0,0.08,1,0
16.003466,6,43.65237,-79.38277,0,58,1,1,75.0,0.63,1,362
-38.988464,122,43.64111,-79.38193000000003,0,157,1,52,305.0,0.93,4,22
41.08842,128,43.74092,-79.30013000000002,0,350,2,29,60.0,0.55,3,0
19.800543,71,43.65206,-79.42735,2,66,5,28,671.0,0.5,1,0
1.7779903,84,43.60079,-79.49920999999998,0,55,30,125,36.0,2.24,4,341
-39.758686,23,43.66449,-79.38346,2,60,1,0,,,1,0
8.716125,87,43.64399,-79.40777,0,180,3,57,165.0,1.23,2,127
21.436855,50,43.653929999999995,-79.45189,2,45,2,2,1699.0,0.04,1,0
-4.8826160000000005,122,43.63978,-79.39795,0,69,1,488,78.0,8.69,1,322
13.191447,6,43.65953,-79.38384,2,59,2,3,1454.0,0.05,1,0
-18.740322,28,43.68213,-79.3324,0,110,2,3,55.0,0.25,2,344
17.611829999999994,32,43.66558,-79.43655,0,55,1,3,1691.0,0.05,1,0
1.0709127,79,43.65554,-79.37191,2,70,3,1,1711.0,0.02,2,0
-15.776906,3,43.666470000000004,-79.41495,0,55,2,41,1033.0,0.73,1,0
8.811174000000003,87,43.64305,-79.41351999999998,0,112,2,17,264.0,0.3,1,0
-34.009666,122,43.63903,-79.39931,0,329,2,14,1404.0,0.25,1,0
36.671852,136,43.70458,-79.40261,0,46,2,359,75.0,6.43,1,167
-12.522357,66,43.65197,-79.48669,2,53,5,0,,,4,365
-11.632023,138,43.76773,-79.50166,2,39,2,13,309.0,0.25,13,220
30.684292,65,43.78992,-79.30844,2,35,1,51,105.0,0.92,5,365
-1.4634488,23,43.66572,-79.38454,3,51,1,0,,,1,0
20.308506,32,43.66568,-79.45249,0,55,2,151,103.0,2.72,1,156
38.42425,59,43.66565,-79.4703,0,149,3,9,157.0,0.94,1,146
-3.5341825,50,43.64373,-79.44905,0,84,6,0,,,1,0
24.110443,46,43.67244,-79.32469,2,98,1,0,,,1,0
31.637331,114,43.78125,-79.29587,3,20,1,0,,,1,0
-11.7549,83,43.70939,-79.39579,0,142,1,0,,,1,0
-36.36486,19,43.66335,-79.37526,0,90,1,3,425.0,0.2,1,36
-9.361004,19,43.66693,-79.37204,2,84,2,173,83.0,3.08,1,0
-36.282257,44,43.68949,-79.41372,0,119,1,0,,,1,0
-0.45728642,27,43.67954,-79.44511999999997,0,65,2,4,152.0,0.07,2,311
14.232767,94,43.65781,-79.42708,0,119,1,0,,,1,0
-20.311031,122,43.65054,-79.38748000000002,0,186,1,1,1349.0,0.02,1,0
-25.415394,89,43.6691,-79.3791,3,150,1,0,,,1,0
-27.353281,47,43.75429000000001,-79.18169,2,45,2,126,78.0,2.25,2,239
-30.69033,87,43.63914000000001,-79.41173,0,179,14,19,181.0,0.55,1,40
37.803654,64,43.6549,-79.5154,0,110,1,241,145.0,5.03,1,217
18.185358,52,43.802479999999996,-79.36275,2,60,1,1,1034.0,0.03,1,0
-9.421307,133,43.6818,-79.31378000000002,2,49,1,1,1685.0,0.02,1,0
-34.10187,122,43.64455,-79.38880999999998,0,96,1,209,89.0,3.77,2,33
-19.77471,4,43.7313,-79.3484,2,49,3,41,66.0,0.74,1,127
14.772663,128,43.74062,-79.29868,0,188,2,7,188.0,0.14,3,339
23.766005,133,43.68419,-79.31615,3,98,1,0,,,1,0
-20.24157,122,43.64195,-79.38149,0,179,10,9,123.0,0.21,84,146
-13.638954,71,43.64244,-79.42714000000002,0,119,2,1,258.0,0.13,2,180
9.712874,108,43.732459999999996,-79.21181,0,96,1,133,76.0,2.38,2,90
-28.600208,62,43.65226,-79.38745,2,350,1,0,,,1,0
-22.390114,122,43.64309,-79.38192,0,159,5,13,126.0,0.23,84,90
-31.04057700000001,122,43.639829999999996,-79.3903,0,250,2,2,1642.0,0.04,1,0
-8.257534,87,43.63967,-79.41372,0,96,3,27,1094.0,0.51,1,0
-40.969997,122,43.64633,-79.39198,0,160,7,1,1613.0,0.02,1,0
-6.6042976,122,43.64705,-79.39253000000002,2,200,2,0,,,1,0
-38.587692,122,43.643570000000004,-79.37996,0,91,4,20,565.0,0.36,1,0
23.327751,6,43.66819,-79.3896,2,100,1,1,1682.0,0.02,1,0
-17.280434,87,43.63463,-79.40356,0,800,7,0,,,1,0
-24.667332,122,43.63848,-79.39893000000002,0,169,28,9,644.0,0.16,84,89
13.994099,23,43.670629999999996,-79.38143000000002,0,94,1,0,,,1,0
-3.3330204,122,43.64317,-79.39061,0,396,1,20,80.0,0.36,12,330
13.570524,34,43.65766,-79.44102,0,80,3,1,1676.0,0.02,1,0
-7.5425787,25,43.74574000000001,-79.44672,2,80,1,2,1519.0,0.04,1,0
-27.180285,122,43.63981,-79.39934000000002,0,119,2,25,263.0,0.56,2,0
2.0198147,70,43.71481,-79.36276,2,89,1,185,76.0,3.35,2,350
33.8579,35,43.684129999999996,-79.29649,0,98,5,80,65.0,1.51,2,187
-8.869999,3,43.6711,-79.38858,0,134,1,67,289.0,1.21,1,365
28.102090000000004,62,43.64812,-79.40156999999998,0,209,3,14,1152.0,0.26,1,0
40.63768,122,43.63838,-79.39478000000003,0,105,5,1,1698.0,0.02,1,0
25.839878,110,43.67365,-79.32991,0,111,2,0,,,1,0
-32.27625,19,43.66355,-79.37659000000002,0,315,2,158,82.0,3.6,1,246
-34.07366,62,43.65803,-79.39904,0,51,1,4,1453.0,0.08,1,0
-0.35517209999999994,136,43.71009,-79.40014000000002,0,100,2,3,1188.0,0.06,1,0
7.2520194,83,43.70999000000001,-79.39506,0,75,1,2,1691.0,0.04,1,0
14.973275,32,43.66066,-79.43921999999998,0,70,2,184,184.0,3.4,1,83
-18.19236,7,43.76542,-79.38353000000002,0,125,30,0,,,1,0
-3.9694407,110,43.66114,-79.34628000000002,0,110,2,21,1391.0,0.38,1,87
-19.76615,79,43.65136,-79.37149000000002,0,100,3,183,82.0,3.35,1,139
-27.557604,27,43.681779999999996,-79.4454,2,70,1,0,,,1,0
38.650238,27,43.67149000000001,-79.45141,2,90,1,0,,,1,365
28.696968,44,43.70026,-79.41686,0,51,3,33,97.0,0.61,2,1
-35.18615300000001,122,43.63893,-79.39103,0,145,2,4,1624.0,0.07,1,0
7.4614716,3,43.66697,-79.41381,2,84,3,76,47.0,3.04,1,89
4.736375,3,43.67153,-79.39379,0,174,3,21,142.0,0.38,3,293
-1.4478526000000005,32,43.657509999999995,-79.44847,2,201,3,0,,,1,87
1.5629597,49,43.65565,-79.45863,0,129,2,3,1370.0,0.06,1,127
49.38523,34,43.65333,-79.43621,0,59,1,1,1506.0,0.02,3,0
-11.743625,136,43.7034,-79.40144000000002,0,325,3,6,1014.0,0.13,1,0
4.255102,25,43.73681,-79.4439,2,49,3,33,249.0,0.64,7,365
3.9739902,122,43.64216,-79.38314,0,399,2,0,,,1,0
13.314058,71,43.64745,-79.43685,2,38,1,225,65.0,4.09,2,89
4.7103333,3,43.67143,-79.39473000000002,0,141,3,16,1105.0,0.29,3,0
-35.52482600000001,87,43.63542,-79.40403,2,169,7,11,1356.0,0.21,2,0
14.318188,139,43.71883,-79.45444,0,115,2,187,285.0,5.46,1,0
-22.109396,3,43.6687,-79.40909,0,900,180,0,,,1,0
9.473783,119,43.6449,-79.42008,2,89,1,84,1077.0,1.6,3,0
24.662067,3,43.669959999999996,-79.41914,0,135,3,15,297.0,0.27,2,98
12.941293,129,43.75663,-79.40603,2,170,2,56,430.0,1.3,1,0
-45.438774,3,43.67157,-79.38920999999998,0,70,1,0,,,2,0
-15.388224,23,43.65453,-79.37919000000002,0,186,28,155,91.0,2.87,5,204
-43.055088,71,43.65178,-79.42609,0,159,4,72,398.0,1.33,8,83
6.957512,110,43.66317,-79.35159,0,103,5,3,1163.0,0.07,1,0
-18.913881,136,43.7095,-79.41078,0,499,6,20,644.0,0.36,1,365
-18.02063,23,43.66875,-79.38498,0,155,1,0,,,1,0
-35.52482600000001,87,43.637229999999995,-79.40513,0,51,1,0,,,2,0
8.070734,79,43.650929999999995,-79.36917,0,150,2,20,271.0,0.37,1,0
22.217934,124,43.734120000000004,-79.60846,2,30,1,0,,,1,0
9.5087385,87,43.642109999999995,-79.41224,0,129,2,8,1552.0,0.15,1,0
38.773937,32,43.6619,-79.45233,2,39,14,59,65.0,1.06,1,182
-33.94571,23,43.65051,-79.37657,2,100,1,0,,,1,0
-12.494227,66,43.65166,-79.48703,2,58,3,0,,,4,365
-59.600304,100,43.662620000000004,-79.36034000000002,0,150,3,82,89.0,1.52,1,43
-15.840438,122,43.64367,-79.39325,0,225,1,0,,,1,0
-12.388328,25,43.736940000000004,-79.44284,2,48,5,7,173.0,0.14,7,365
30.214403000000004,122,43.64431,-79.40111999999998,0,186,3,1,1615.0,0.02,1,0
27.930601,71,43.647859999999994,-79.4374,0,97,5,0,,,2,0
-25.31737,86,43.78102,-79.41797,0,179,28,0,,,84,90
23.39967,94,43.6568,-79.42073,0,75,1,1,1453.0,0.02,1,0
22.366959,32,43.66025,-79.43713000000002,0,77,1,0,,,1,0
-2.1019490000000003,3,43.67111,-79.39431,0,129,2,84,109.0,1.52,1,0
4.51682,89,43.66746,-79.37661999999997,0,48,5,3,1572.0,0.06,1,0
-33.20395,122,43.6392,-79.39693,0,299,1,203,167.0,3.66,2,179
-38.651516,23,43.65302,-79.3771,0,119,1,0,,,1,0
-26.503399,67,43.75924000000001,-79.41088,0,180,4,0,,,5,0
21.778807,30,43.77641,-79.34984,2,42,2,78,35.0,1.42,1,10
-9.054355,103,43.65394000000001,-79.45152,0,101,4,5,1132.0,0.09,3,0
8.897049,71,43.64267,-79.42379,0,59,1,1,1628.0,0.02,1,0
4.158282,48,43.770540000000004,-79.34424,2,80,1,0,,,2,0
-24.814602,122,43.638870000000004,-79.39844000000002,0,159,14,6,404.0,0.11,84,121
-35.53706,122,43.64066,-79.38273000000002,0,250,2,16,1250.0,0.29,2,0
27.76387,87,43.63693,-79.4001,0,75,5,2,1375.0,0.04,1,0
-2.53967,122,43.63986,-79.39905999999998,0,55,1,204,91.0,3.68,5,127
21.03517,133,43.68062000000001,-79.31589,0,115,1,1,1678.0,0.02,1,0
14.61525,83,43.71096,-79.39246,2,45,1,1,1384.0,0.02,1,0
38.645542,32,43.66529,-79.4556,3,39,1,0,,,1,0
-25.757158,122,43.64197,-79.38472,0,211,8,0,,,1,0
-48.74852,79,43.65572,-79.37119,0,149,1,87,90.0,2.63,7,358
17.440748000000006,56,43.68484,-79.4205,0,75,2,15,1517.0,0.27,1,0
-11.718839,34,43.65514,-79.43975,2,46,1,0,,,1,0
-48.602062,122,43.64391,-79.37588000000002,0,299,30,7,382.0,0.21,23,364
14.729829,122,43.64448,-79.39260999999998,0,231,2,2,1617.0,0.04,1,0
0.39014113,125,43.78769000000001,-79.46552,2,38,3,21,92.0,0.39,3,355
11.783971,34,43.652809999999995,-79.43919,2,35,3,47,347.0,1.31,2,309
50.292652,122,43.64158,-79.39647,0,125,2,35,92.0,1.82,3,146
-7.364729,110,43.65865,-79.34277,0,125,1,0,,,1,0
-36.764008,122,43.6486,-79.38761,0,401,1,1,1686.0,0.02,1,0
16.211064999999998,29,43.683679999999995,-79.34163000000002,2,70,2,172,95.0,3.12,1,0
10.185025,24,43.71856,-79.29632,2,51,1,0,,,1,0
-8.507153500000001,71,43.6464,-79.43287,0,90,1,73,110.0,1.4,1,365
-28.91458900000001,6,43.66431,-79.38714,0,129,3,16,699.0,0.29,1,0
13.39223,87,43.63957,-79.41593,2,150,7,0,,,1,0
-14.785888,122,43.6479,-79.39554,0,225,2,8,978.0,0.24,1,0
8.325153,87,43.64265,-79.40995,0,399,2,22,131.0,0.54,1,0
15.756687,35,43.6834,-79.30914,2,70,1,77,264.0,1.42,1,365
57.464752,6,43.66056,-79.38551,0,195,21,178,75.0,3.24,1,358
50.311016,71,43.64305,-79.42945999999998,0,299,3,0,,,1,0
-3.0284925,32,43.66563,-79.42685,0,105,2,10,166.0,1.3,3,0
23.022448,23,43.66209,-79.38084,0,127,5,0,,,1,0
-21.731537,62,43.65397,-79.38857,0,169,5,4,386.0,0.11,84,142
38.8599,32,43.66672,-79.45465,2,51,5,5,106.0,0.09,1,297
-33.985424,87,43.642340000000004,-79.40309,0,139,7,1,585.0,0.05,1,0
-25.168407,3,43.672959999999996,-79.38949000000002,0,450,2,5,1348.0,0.09,1,364
-4.250559,138,43.76556,-79.5043,0,45,1,0,,,1,0
-26.437075,122,43.64419,-79.39062,0,313,2,69,279.0,1.25,3,363
6.0147257000000005,6,43.66222,-79.38748000000002,0,249,2,14,803.0,0.26,1,0
8.694922,71,43.64188,-79.42428000000002,2,66,1,276,648.0,5.03,1,0
19.104898,72,43.59173,-79.54427,0,75,5,30,104.0,0.65,1,342
-5.074374,62,43.655570000000004,-79.40325,2,100,4,4,1310.0,0.08,1,122
19.163822,129,43.767509999999994,-79.38837,0,70,2,40,73.0,0.73,2,353
8.826918,3,43.672509999999996,-79.41014,2,75,3,44,257.0,0.85,1,0
-1.2047408000000002,32,43.66585,-79.44789,0,69,5,2,292.0,0.04,1,211
5.6153517,27,43.67733,-79.44589,0,60,3,63,124.0,1.34,4,280
-12.357685,122,43.64111,-79.38314,0,111,28,269,81.0,5.11,2,131
14.92373,32,43.66715,-79.42558000000002,0,110,6,0,,,1,364
16.963213,3,43.67275,-79.41412,0,75,7,0,,,1,0
0.671112,32,43.66288,-79.44504,0,60,2,13,180.0,0.31,1,0
17.018099,109,43.63751,-79.43743,0,75,5,13,270.0,0.24,1,0
-25.739128,103,43.64247,-79.43171,0,119,6,0,,,2,0
-10.584488,120,43.66269000000001,-79.40451,2,110,2,24,80.0,1.1,1,86
23.592072,94,43.65578,-79.42121,0,104,3,3,299.0,0.26,2,89
14.287073,136,43.70347,-79.40604,2,110,80,0,,,20,365
9.958719,87,43.646159999999995,-79.40432,2,100,1,6,399.0,0.11,2,364
-3.8567655,87,43.64188,-79.40861,0,75,1,170,83.0,3.11,1,65
31.846386,87,43.64593,-79.40946,0,98,2,1,1671.0,0.02,1,0
-0.38832852,138,43.76206,-79.49987,2,30,1,2,1587.0,0.04,1,0
-20.812292000000006,122,43.64345,-79.37761,0,200,2,2,1571.0,0.04,1,0
36.474888,62,43.650009999999995,-79.39962,2,45,3,172,85.0,3.18,3,66
50.044632,4,43.72991,-79.33595,3,125,1,1,1638.0,0.02,1,365
-35.16949,87,43.64179,-79.40371,0,129,1,16,838.0,0.36,1,0
-16.45244,87,43.64192,-79.41398000000002,0,112,1,17,83.0,0.4,1,21
-8.320625999999999,109,43.63704,-79.43869000000002,2,75,2,58,154.0,1.2,2,37
-9.400077,7,43.76495,-79.38301,2,53,2,1,1365.0,0.02,2,0
9.216162,103,43.64138,-79.43864,0,84,14,12,725.0,0.23,1,178
25.516068,110,43.66539,-79.34145,0,96,1,10,1307.0,0.22,2,0
4.830013,94,43.66275,-79.41184,0,90,1,433,87.0,7.93,1,0
-5.726113,32,43.663959999999996,-79.43728,0,84,1,148,156.0,2.76,6,196
-46.637794,5,43.76117,-79.45634,2,70,30,25,595.0,0.56,3,0
31.62088,78,43.790240000000004,-79.21216,2,45,1,0,,,1,0
-15.90237,3,43.66899,-79.41407,0,100,1,2,1432.0,0.04,1,0
-36.245743,103,43.64625,-79.4439,0,87,2,17,1174.0,0.32,1,0
26.16745,6,43.66682,-79.38734000000002,0,98,4,11,1425.0,0.21,1,0
-13.313266,87,43.64095,-79.40647,2,90,1,51,669.0,1.03,1,0
-27.686964,71,43.64965,-79.43148000000002,0,101,1,106,90.0,1.97,14,0
-9.208523,71,43.64843,-79.43133,0,82,1,202,96.0,4.14,14,0
-9.649494,122,43.6434,-79.40055,0,96,1,49,1200.0,0.97,1,0
-35.99658200000001,119,43.65279,-79.40865,0,100,3,1,1664.0,0.02,1,0
-9.575859,83,43.697990000000004,-79.39099,0,174,7,0,,,1,0
3.238575,49,43.655,-79.46105,0,295,4,0,,,1,0
-1.9695969,138,43.76921,-79.50001999999998,2,25,15,9,159.0,0.25,8,365
-30.684849,62,43.656079999999996,-79.40456,0,159,7,102,82.0,2.01,8,83
-31.695593,131,43.67665,-79.56688,2,45,28,12,126.0,0.26,3,0
-1.6243465,80,43.69005,-79.49772,2,112,1,13,449.0,0.25,11,0
4.8080635,80,43.69177,-79.49701,2,84,1,4,418.0,0.12,11,280
15.796422,19,43.664770000000004,-79.36683000000002,0,84,180,35,649.0,0.67,1,327
-26.369967,23,43.66786,-79.38408000000003,0,135,3,6,1547.0,0.11,1,0
23.435318,3,43.67075,-79.40609,2,55,2,9,1065.0,0.2,1,0
14.429843,6,43.65956,-79.38434000000002,0,155,3,5,156.0,0.11,30,365
-15.292757,122,43.64195,-79.38149,0,125,28,21,258.0,0.4,14,269
-4.284918299999998,122,43.63982,-79.38085,0,186,2,21,1318.0,0.45,1,59
-9.204468,14,43.67331,-79.34191,2,42,1,1,1664.0,0.02,2,0
21.104055,66,43.65258,-79.4982,2,46,3,0,,,2,0
40.081226,79,43.652590000000004,-79.36837,0,82,2,7,1617.0,0.13,1,0
-18.653727,49,43.65676,-79.45276,2,39,1,17,1481.0,0.31,1,0
32.72,15,43.69899,-79.44503,2,200,2,6,1374.0,0.11,2,365
20.603582,1,43.79633,-79.27511,0,399,3,79,80.0,1.46,2,317
-19.715755,122,43.64631,-79.37751999999998,0,200,14,13,781.0,0.24,4,365
-30.38305,122,43.6431,-79.3807,0,139,2,69,199.0,1.26,4,68
8.379727,103,43.64197,-79.4307,0,52,3,1,1618.0,0.02,1,0
52.83612,32,43.66455,-79.44869,2,90,2,1,1654.0,0.02,1,0
22.470465,27,43.67875,-79.44627,2,17,1,6,340.0,0.12,19,365
20.185831,52,43.79143,-79.36653000000003,2,84,30,11,629.0,0.23,4,0
-26.890387,23,43.65398,-79.37871,0,225,3,2,1441.0,0.04,1,0
18.233595,116,43.67249,-79.29594,0,96,2,129,83.0,2.39,1,140
-26.82098400000001,129,43.76661,-79.38815,2,112,1,0,,,1,0
-32.246506,110,43.66295,-79.3526,2,39,7,12,1013.0,0.22,2,0
-33.956745,129,43.77471,-79.4008,2,164,2,26,149.0,0.74,12,117
21.091938,30,43.78993,-79.36354,2,51,1,1,1034.0,0.03,4,219
-11.432595,122,43.644079999999995,-79.37987,0,110,3,153,60.0,7.77,4,87
33.182972,116,43.67145,-79.29805,2,45,1,0,,,1,0
-1.6732577000000002,110,43.665279999999996,-79.32574,0,72,1,8,1287.0,0.15,1,0
-0.2530294,125,43.7879,-79.46559,2,38,3,13,159.0,0.36,3,363
33.934616,110,43.6673,-79.33806,2,51,1,0,,,1,0
-38.993343,122,43.64313,-79.40106999999998,0,80,180,3,1610.0,0.06,1,311
42.100914,113,43.62388,-79.51274000000002,3,32,2,64,153.0,1.17,4,0
-2.4374633,87,43.6429,-79.41343,0,127,5,23,328.0,0.48,1,4
-22.481365,116,43.67524,-79.29885999999998,0,164,5,5,362.0,0.15,3,36
-3.0070462000000004,34,43.65664,-79.44285,0,90,5,4,305.0,0.1,1,0
-19.606024,32,43.65764,-79.44615999999998,0,367,2,5,1277.0,0.11,2,0
6.0689087,122,43.64589,-79.37598,0,295,2,0,,,1,0
-8.065861,97,43.68076,-79.34756,0,70,3,195,35.0,3.58,1,0
-29.551487,122,43.64288,-79.38062,0,150,120,4,361.0,0.08,13,179
5.0661554,94,43.657959999999996,-79.41149,0,225,1,0,,,1,0
30.914385,6,43.66557,-79.38635,0,84,1,2,1600.0,0.04,1,0
29.388247,136,43.70574000000001,-79.40507,2,84,2,7,286.0,0.13,20,365
49.950172,75,43.64204,-79.57943,2,49,1,0,,,1,0
14.429843,136,43.70428,-79.4045,2,119,1,1,1451.0,0.02,20,0
-13.786551,113,43.62419000000001,-79.515,2,49,2,78,110.0,1.44,4,341
-4.99788,62,43.65199000000001,-79.40481,2,42,1,0,,,1,0
-18.596334,122,43.642720000000004,-79.40002,0,119,3,0,,,1,0
13.422151,62,43.65462,-79.39058,0,90,1,0,,,1,0
-30.448078,35,43.69073,-79.29522,2,35,4,28,84.0,0.81,3,341
5.993365,116,43.66967,-79.29833,0,44,14,1,1522.0,0.02,1,0
-45.175465,77,43.62551,-79.48881,0,84,4,0,,,1,0
-24.970493,122,43.63879,-79.38174000000002,0,98,7,0,,,1,0
-29.722254,119,43.6459,-79.41353000000002,0,51,5,0,,,1,0
55.32898,95,43.76045,-79.33246,0,200,1,34,72.0,0.64,6,180
24.415712,87,43.63842,-79.41518,0,129,2,17,108.0,0.96,1,0
-17.944445,62,43.65387,-79.39168000000002,0,150,2,1,1615.0,0.02,1,0
27.895243,109,43.63617,-79.46844,2,39,1,0,,,1,0
24.412405,87,43.63879,-79.41298,2,84,3,0,,,1,0
-36.579193,21,43.68585,-79.40427,0,129,1,0,,,1,0
2.6697712000000005,76,43.81797,-79.29471,2,25,1,8,1112.0,0.15,8,342
22.935034,94,43.65639,-79.42105,0,80,3,15,80.0,1.69,1,152
-16.329420000000002,3,43.67351,-79.40239,0,125,3,1,887.0,0.03,1,0
-41.851753,23,43.65368,-79.37737,0,110,5,6,234.0,0.12,1,0
29.157341,88,43.67458,-79.35023000000002,0,125,4,51,154.0,0.99,1,363
23.820042,119,43.655,-79.41323,2,148,4,10,65.0,0.19,2,323
8.652406,116,43.667159999999996,-79.31054,0,129,1,16,1251.0,0.3,1,0
3.0714598,29,43.69256,-79.31679,0,200,2,25,242.0,0.53,1,339
-14.712087,15,43.69899,-79.4456,2,30,5,33,156.0,0.64,2,292
-38.635685,87,43.64083,-79.41486,0,119,2,12,1066.0,0.23,1,0
23.945219,119,43.65422,-79.42075,0,250,2,0,,,1,157
17.70234,3,43.67103,-79.40859,0,174,14,14,72.0,0.29,2,96
19.725578,23,43.66509,-79.38371,2,75,2,1,1572.0,0.02,2,0
5.2586293,122,43.64195,-79.38149,0,299,2,184,82.0,3.48,1,347
-34.127277,50,43.6472,-79.45136,0,1299,2,74,81.0,1.48,1,41
20.168243,44,43.70316,-79.41136,0,70,1,0,,,1,0
24.250751,92,43.6863,-79.4341,0,299,4,17,308.0,0.32,1,0
13.020775,3,43.67491,-79.40212,0,39,29,2,523.0,0.04,1,0
15.843279,119,43.65135,-79.41736,0,69,2,119,82.0,2.54,1,61
-9.951689,119,43.6501,-79.40902,2,39,1,2,1615.0,0.04,1,0
12.106971,76,43.81726,-79.29424,2,37,1,78,103.0,1.48,8,331
0.78945583,23,43.657959999999996,-79.38135,2,60,1,0,,,1,0
29.294817,99,43.66855,-79.55363,2,65,1,1,1466.0,0.02,1,0
-42.206203,19,43.666129999999995,-79.37643,0,52,7,2,705.0,0.04,1,0
11.076476,84,43.59539,-79.51051,2,45,7,18,171.0,0.35,1,336
29.720438,134,43.68697,-79.31241,0,97,5,6,1509.0,0.11,3,0
6.466727,80,43.69095,-79.49582,0,80,1,0,,,1,0
-5.794179,72,43.589909999999996,-79.53288,2,41,1,1,1621.0,0.02,1,365
56.42943,83,43.710570000000004,-79.39655,2,38,1,90,272.0,1.71,2,0
2.8562617,76,43.81766,-79.29379,2,32,1,16,389.0,0.33,8,0
2.647667,76,43.818999999999996,-79.29292,2,28,1,61,103.0,1.12,8,0
19.471127,71,43.64094,-79.4237,0,60,1,1,1020.0,0.03,1,0
-44.354874,83,43.69725,-79.39244000000002,2,51,2,24,113.0,0.46,1,127
-10.918648,94,43.66068,-79.42489,0,160,30,3,1191.0,0.06,2,89
15.725465,66,43.66558,-79.49979,0,39,21,1,1420.0,0.02,1,0
32.14365,87,43.64424,-79.4145,2,62,1,215,79.0,5.09,2,338
-5.597721599999999,3,43.67794,-79.3946,2,118,2,17,270.0,0.85,11,0
-47.78956,122,43.641729999999995,-79.38056999999998,0,200,2,83,740.0,2.31,1,0
25.143703,103,43.652409999999996,-79.45106,0,129,2,7,1378.0,0.15,1,0
28.066929,3,43.6712,-79.41326,0,39,4,2,1618.0,0.04,1,0
10.141942,130,43.773740000000004,-79.41429000000002,0,96,3,18,73.0,0.34,1,0
8.8677845,88,43.667590000000004,-79.34921999999997,0,70,24,39,65.0,0.74,2,249
-36.378475,6,43.6679,-79.38636,2,51,3,120,82.0,2.23,1,74
-22.966347,87,43.64131,-79.41371,0,129,5,11,154.0,0.24,1,0
28.831188,94,43.66223,-79.41424,0,901,5,3,669.0,0.09,2,55
-27.100307,1,43.78393,-79.28311,2,51,7,0,,,1,0
11.71769,20,43.68677,-79.459,2,39,5,10,36.0,0.22,9,0
-39.120514,88,43.678290000000004,-79.34567,0,96,5,0,,,1,0
-28.971804,3,43.66715,-79.40716,0,80,5,0,,,1,0
42.17905,58,43.622479999999996,-79.51626,3,30,2,58,218.0,1.07,4,365
-35.596573,122,43.64334,-79.38974,0,119,1,74,1344.0,1.37,1,0
